5,8,18,27
5,8,18,45
5,8,18,49
5,8,27,60
5,8,35,42
5,8,35,54
5,8,45,60
5,8,49,60
5,10,12,15
5,10,12,19
5,10,12,27
5,10,12,37
5,10,12,45
5,10,12,57
5,10,15,24
5,10,15,32
5,10,15,42
5,10,15,54
5,10,19,24
5,10,24,27
5,10,24,37
5,10,24,45
5,10,24,57
5,10,30,47
5,10,30,59
5,10,32,57
5,10,36,47
5,10,36,59
5,10,42,57
5,10,48,55
5,10,54,57
5,11,12,14
5,11,12,26
5,11,12,40
5,11,12,48
5,11,12,52
5,11,14,24
5,11,15,55
5,11,20,30
5,11,20,36
5,11,24,26
5,11,24,40
5,11,24,48
5,11,24,52
5,11,28,30
5,11,28,36
5,11,31,39
5,11,31,51
5,11,39,61
5,11,51,61
5,11,55,57
5,12,12,13
5,12,12,25
5,12,13,24
5,12,13,32
5,12,13,42
5,12,13,54
5,12,14,41
5,12,15,56
5,12,18,23
5,12,18,31
5,12,18,53
5,12,18,61
5,12,19,30
5,12,19,36
5,12,19,56
5,12,20,21
5,12,21,28
5,12,21,50
5,12,21,58
5,12,22,49
5,12,23,60
5,12,24,25
5,12,25,32
5,12,25,42
5,12,25,54
5,12,26,41
5,12,27,56
5,12,30,37
5,12,30,49
5,12,31,60
5,12,34,39
5,12,34,47
5,12,34,51
5,12,34,59
5,12,35,50
5,12,35,58
5,12,36,37
5,12,36,49
5,12,37,56
5,12,39,62
5,12,40,41
5,12,41,48
5,12,41,52
5,12,44,49
5,12,45,56
5,12,47,62
5,12,50,63
5,12,51,62
5,12,53,60
5,12,56,57
5,12,58,63
5,12,59,62
5,12,60,61
5,13,24,24
5,13,24,32
5,13,24,42
5,13,24,54
5,13,32,32
5,13,34,42
5,13,34,54
5,13,42,62
5,13,54,62
5,14,18,47
5,14,18,59
5,14,21,30
5,14,21,36
5,14,22,63
5,14,24,41
5,14,30,35
5,14,30,63
5,14,35,36
5,14,36,63
5,14,39,48
5,14,44,63
5,14,47,48
5,14,47,60
5,14,48,51
5,14,48,59
